software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Inh L5-6 PVALB LGR5,52,0.6,1.0,0.23076923076923078,15551,0,40,12,2,"['SRPK3', 'ANKRD34B']","['SRPK3', 'ANKRD34B', 'SLC17A8', 'MYBPC1', 'WNT16', 'CPED1', 'CHRM2', 'PLCE1', 'ARHGAP42', 'GPR149']",0.5285905405375292
4.1,cluster_id,Inh L4-5 PVALB MEPE,64,0.6410256410256411,0.8695652173913043,0.3125,15536,3,44,20,3,"['MEPE', 'SNTB1', 'HGF']","['MEPE', 'KCNK13', 'AR', 'SNTB1', 'HGF', 'WNT16', 'SPP1', 'CPED1', 'TAC1', 'CHRM2']",0.21127466820135826
4.1,cluster_id,Inh L2-4 PVALB WFDC2,387,0.6287985039738195,0.6141552511415526,0.6950904392764858,15047,169,118,269,2,"['PVALB', 'TAC1']","['PVALB', 'RGS5', 'SULF1', 'TAC1', 'MYO5B', 'RNF144B', 'ZPBP', 'TMEM132C', 'CUX2', 'CNTNAP3']",0.2412723914433738
4.1,cluster_id,Inh L4-6 PVALB SULF1,167,0.6163021868787276,0.7380952380952381,0.3712574850299401,15414,22,105,62,2,"['SULF1', 'PIEZO2']","['CDCA7', 'POSTN', 'SULF1', 'BARD1', 'PIEZO2', 'WNT16', 'HGF', 'TAC1', 'MYO5B', 'CPED1']",0.2164530294923626
4.1,cluster_id,Inh L5-6 SST MIR548F2,80,0.5043859649122807,0.6216216216216216,0.2875,15509,14,57,23,3,"['STON2', 'WNT16', 'MYO5B']","['STON2', 'AGBL1', 'WNT16', 'HGF', 'VAV3', 'MYO5B', 'CPED1', 'LYPD6', 'PARD3B', 'PAWR']",0.14401560997456372
4.1,cluster_id,Inh L2-5 PVALB SCUBE3,32,0.7954545454545454,1.0,0.4375,15571,0,18,14,3,"['COL15A1', 'MME', 'PLEKHH2']","['NOG', 'COL15A1', 'CA8', 'MME', 'PLEKHH2', 'UNC5B', 'PVALB', 'NPNT', 'RYR1', 'GABRD']",0.48630953635178864
4.1,cluster_id,Exc L2 LAMP5 LTK,812,0.6200340522133939,0.644542772861357,0.5381773399014779,14550,241,375,437,2,"['ACVR1C', 'PDGFD']","['C1QL2', 'LTK', 'ACVR1C', 'FAM163A', 'VRK2', 'PDGFD', 'LAMP5', 'SERPINE2', 'CBLN2', 'MEIS2']",0.28514032172972864
4.1,cluster_id,Exc L2-4 LINC00507 GLP2R,170,0.5642633228840125,0.6153846153846154,0.4235294117647059,15388,45,98,72,2,"['PENK', 'CALCRL']","['GLP2R', 'SH3RF2', 'ACVR1C', 'PENK', 'MFGE8', 'CALCRL', 'MOXD1', 'DPP4', 'PAMR1', 'TESPA1']",0.1292921485226431
4.1,cluster_id,Exc L2-3 LINC00507 FREM3,2284,0.7404534606205251,0.8143044619422573,0.5433450087565674,13036,283,1043,1241,2,"['IQCJ-SCHIP1', 'PALMD']","['ONECUT2', 'CNGB1', 'MET', 'IQCJ-SCHIP1', 'PALMD', 'COL5A2', 'CDH22', 'GLIS3', 'GRB14', 'TESPA1']",0.13670801707113955
4.1,cluster_id,Exc L5-6 THEMIS C1QL3,1537,0.8494342906875544,0.9277566539923955,0.6350032530904359,13990,76,561,976,3,"['THEMIS', 'PXDN', 'ADAMTS3']","['PTER', 'SNTG2', 'THEMIS', 'PXDN', 'ADAMTS3', 'MOXD1', 'IGFBP5', 'OPRK1', 'SLIT3', 'PDGFC']",0.1545594075552041
4.1,cluster_id,Exc L3-4 RORB CARM1P1,280,0.7097989949748744,0.875968992248062,0.4035714285714286,15307,16,167,113,3,"['CARTPT', 'CCDC68', 'CLMN']","['CARTPT', 'CCDC68', 'PRSS12', 'CCDC168', 'CLMN', 'PIK3C2G', 'COL5A2', 'SLC38A11', 'LAMA2', 'COBLL1']",0.5209460202697704
4.1,cluster_id,Exc L3-5 RORB ESR1,1428,0.8458302852962692,0.9158415841584159,0.6477591036414566,14090,85,503,925,2,"['ANXA1', 'MET']","['TPBG', 'ANXA1', 'CD53', 'FSHR', 'MET', 'HS3ST3B1', 'SLC38A11', 'PAPSS2', 'GABRG1', 'SLC22A25']",0.3827706028517286
4.1,cluster_id,Exc L3-5 RORB COL22A1,160,0.7207207207207207,0.9014084507042254,0.4,15436,7,96,64,2,"['COL22A1', 'MME']","['COL22A1', 'GPR26', 'CCDC168', 'MME', 'MYLK', 'ITGA11', 'PHLDB2', 'PCED1B', 'OTOGL', 'TNNT2']",0.5783204918209024
4.1,cluster_id,Exc L3-5 RORB FILIP1L,153,0.48556430446194226,0.6491228070175439,0.24183006535947713,15430,20,116,37,4,"['MYLK', 'COL5A2', 'ADAMTS3', 'LAMA2']","['CNGB1', 'MYLK', 'COL5A2', 'TNNT2', 'ADAMTS3', 'LAMA2', 'CUX2', 'GLRA3', 'OPRM1', 'ZBBX']",0.16239331178839472
4.1,cluster_id,Exc L3-5 RORB TWIST2,93,0.24875621890547264,0.37037037037037035,0.10752688172043011,15493,17,83,10,3,"['CCDC168', 'TNNT2', 'SEMA3A']","['TWIST2', 'CCDC168', 'ANTXR2', 'TNNT2', 'SLC38A11', 'SEMA3A', 'COBLL1', 'ANO3', 'SGCG', 'TSHZ2']",0.07323526871196775
4.1,cluster_id,Exc L4-5 RORB FOLH1B,870,0.7104832104832105,0.8829516539440203,0.3988505747126437,14687,46,523,347,3,"['TRABD2A', 'MYBPC1', 'RBM20']","['NPY2R', 'NOX4', 'TRABD2A', 'MYBPC1', 'RBM20', 'RCSD1', 'ARSJ', 'TLL1', 'SMYD2', 'PCP4']",0.3154646212217312
4.1,cluster_id,Exc L4-6 RORB SEMA3E,777,0.6358668653750621,0.8284789644012945,0.32947232947232946,14773,53,521,256,2,"['RPRM', 'TRABD2A']","['RPRM', 'TRABD2A', 'MKX', 'RCSD1', 'SEMA3E', 'ARSJ', 'TLL1', 'LRRK1', 'RORB', 'RXFP1']",0.38131506233047346
4.1,cluster_id,Exc L4-5 RORB DAPK2,173,0.48693586698337293,0.6612903225806451,0.23699421965317918,15409,21,132,41,3,"['CCDC68', 'TRABD2A', 'ATP10A']","['BARX2', 'CCDC68', 'TRABD2A', 'CHI3L1', 'CNGB3', 'ATP10A', 'NPNT', 'TLL1', 'ADAMTSL1', 'ZBBX']",0.34302300804088126
4.1,cluster_id,Exc L5-6 RORB TTC12,167,0.6518010291595198,0.7307692307692307,0.4550898203592814,15408,28,91,76,3,"['NPFFR2', 'TRIM22', 'TNNT2']","['NPFFR2', 'ARHGAP15', 'TRIM22', 'ITGA11', 'TNNT2', 'TFEC', 'DACH1', 'VAV3', 'TLL1', 'DCHS2']",0.350971034988518
4.1,cluster_id,Exc L4-6 RORB C1R,160,0.5759803921568627,0.7580645161290323,0.29375,15428,15,113,47,3,"['PKD2L1', 'MEGF10', 'ITGA11']","['PKD2L1', 'MEGF10', 'ARHGAP15', 'HES1', 'TRIM22', 'ITGA11', 'TNNT2', 'TLL1', 'SCARA3', 'SULF2']",0.22294683215559233
4.1,cluster_id,Exc L4-5 FEZF2 SCN4B,25,0.8441558441558441,1.0,0.52,15578,0,12,13,3,"['POU3F1', 'SEMA3D', 'SLC5A8']","['POU3F1', 'ATP6V1C2', 'CHST8', 'C14orf39', 'SEMA3D', 'SLC5A8', 'ANKRD34B', 'ERG', 'COL24A1', 'RIT2']",0.3069464098825334
4.1,cluster_id,Exc L5-6 THEMIS DCSTAMP,53,0.6198347107438017,0.8823529411764706,0.2830188679245283,15548,2,38,15,2,"['ABCC3', 'STPG2']","['DCSTAMP', 'TNNT1', 'ANXA1', 'ABCC3', 'ITGA11', 'STPG2', 'GBE1', 'LTBP1', 'ATP10A', 'CACHD1']",0.47792078035225677
4.1,cluster_id,Exc L5-6 THEMIS CRABP1,147,0.801354401805869,0.9594594594594594,0.48299319727891155,15453,3,76,71,2,"['SNTB1', 'SMYD1']","['S100A10', 'SNTB1', 'POSTN', 'THTPA', 'PPP1R1A', 'SMYD1', 'NTNG2', 'MCTP2', 'ERCC4', 'OLFML2B']",0.5752337171756299
