software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,cluster_id,Inh L1-3 VIP SYT6,29,0.145985401459854,0.14814814814814814,0.13793103448275862,15551,23,25,4,4,"['RMI1', 'PARP14', 'PCBD1', 'PUS1']","['RMI1', 'PARP14', 'BCL2L2-PABPN1', 'PCBD1', 'RRP36', 'PUS1', 'HSD17B11', 'RIPPLY2', 'DCHS2', 'DESI1']",0.3795586499438064,fold_5
4.1,cluster_id,Inh L1-2 VIP TSPAN12,42,0.12295081967213115,0.15,0.07142857142857142,15544,17,39,3,2,"['ADGRG2', 'RRN3']","['ADGRG2', 'CISD2', 'UNC5B', 'RRN3', 'DCHS2', 'HMCN2']",0.5099220588929795,fold_5
4.1,cluster_id,Inh L1-4 VIP CHRNA6,25,0.1111111111111111,0.2,0.04,15574,4,24,1,3,"['PKD1L1', 'CALR', 'HSD17B11']","['CNGB3', 'PKD1L1', 'CALR', 'INPP1', 'HSD17B11']",0.08484485375760424,fold_5
4.1,cluster_id,Inh L1-3 VIP ADAMTSL1,72,0.2616279069767442,0.2647058823529412,0.25,15481,50,54,18,2,"['PHLDB3', 'ZBTB20']","['PHLDB3', 'MARCKSL1', 'POMT2', 'CLTCL1', 'ZBTB20', 'SVIL', 'KDELR2']",0.08906748744716894,fold_5
4.1,cluster_id,Inh L1-4 VIP PENK,17,0.40540540540540543,0.6,0.17647058823529413,15584,2,14,3,2,"['HMCN2', 'SMCO4']","['AARS2', 'HMCN2', 'IFT140', 'SMCO4', 'NPNT', 'PHLDB3', 'CNNM3', 'HNRNPUL1', 'DOCK6', 'VAC14']",0.4162822767860823,fold_5
4.1,cluster_id,Inh L2-6 VIP QPCT,37,0.12195121951219512,1.0,0.02702702702702703,15566,0,36,1,2,"['VWCE', 'ECH1']","['MARCKSL1', 'VWCE', 'PCBD1', 'ECH1', 'HYOU1', 'UFSP2', 'GNG3', 'PRKX']",0.11194528790470668,fold_5
4.1,cluster_id,Inh L3-6 VIP HS3ST3A1,80,0.2412280701754386,0.2972972972972973,0.1375,15497,26,69,11,3,"['PHLDB3', 'LYPD6B', 'HMCN2']","['PHLDB3', 'HYOU1', 'SLC7A5', 'DOCK6', 'LYPD6B', 'HMCN2']",0.06285832649005361,fold_5
4.1,cluster_id,Inh L1-2 VIP PCDH20,61,0.39823008849557523,0.6923076923076923,0.14754098360655737,15538,4,52,9,3,"['SVIL', 'DCHS2', 'LYPD6B']","['PCBD1', 'SVIL', 'DCHS2', 'LYPD6B']",0.04768012511843911,fold_5
4.1,cluster_id,Inh L2-5 VIP SERPINF1,55,0.4028436018957346,0.4358974358974359,0.3090909090909091,15526,22,38,17,2,"['ZBTB20', 'LYPD6B']","['ARHGAP10', 'HMCN2', 'ZBTB20', 'LYPD6B']",0.05802631407780028,fold_5
4.1,cluster_id,Inh L2-5 VIP TYR,62,0.425531914893617,1.0,0.12903225806451613,15541,0,54,8,2,"['TYR', 'ZBTB20']","['TYR', 'LYPD6B', 'DCHS2', 'ZBTB20', 'HMCN2', 'LUZP2', 'RRP8']",0.5270592239378553,fold_5
4.1,cluster_id,Inh L1-3 VIP CHRM2,175,0.23411371237458195,0.45161290322580644,0.08,15411,17,161,14,2,"['LRP4', 'WSCD2']","['LRP4', 'UNC5B', 'WSCD2']",0.025080054752489592,fold_5
4.1,cluster_id,Inh L1-3 VIP CCDC184,64,0.11029411764705882,0.16666666666666666,0.046875,15524,15,61,3,3,"['NEFH', 'UFSP2', 'P3H3']","['NEFH', 'HYOU1', 'UFSP2', 'P3H3', 'EZH2', 'CDC7', 'WSCD2']",0.015569250690419301,fold_5
