clusterName,markerGene,onTarget_per_gene,onTarget
HAC91,ENSG00000241956,0.13116355,0.1346679
HAC91,ENSG00000271774,0.084434025,0.1346679
HAC92,ENSG00000251504,1.0,0.24898659
HAC92,ENSG00000258084,0.16646537,0.24898659
HAC92,ENSG00000233639,0.24898659,0.24898659
HAC93,ENSG00000251574,0.27934018,0.14738476
HAC93,ENSG00000225811,0.14738476,0.14738476
HAC93,ENSG00000254951,0.12118694,0.14738476
HAC95,ENSG00000248307,0.5023602,0.24393952
HAC95,ENSG00000258084,0.2548115,0.24393952
HAC95,ENSG00000233355,0.23306754,0.24393952
HAC95,ENSG00000244137,0.1787977,0.24393952
HRGC3,ENSG00000235448,1.0,1.0
HRGC3,ENSG00000232079,1.0,1.0
HRGC3,ENSG00000187229,0.5883954,1.0
HRGC4,ENSG00000228526,0.14242889,0.14242889
HRGC5,ENSG00000250981,0.2924281,0.14218304
HRGC5,ENSG00000225937,0.14218304,0.14218304
HRGC5,ENSG00000286637,0.11625274,0.14218304
HRGC9,ENSG00000234377,0.32810333,0.27237815
HRGC9,ENSG00000226149,0.21665294,0.27237815
HRGC10,ENSG00000248455,0.2189978,0.14573854
HRGC10,ENSG00000257398,0.189846,0.14573854
HRGC10,ENSG00000234377,0.14573854,0.14573854
HRGC10,ENSG00000225937,0.08358165,0.14573854
HRGC10,ENSG00000286637,0.065078475,0.14573854
HRGC11,ENSG00000274422,1.0,1.0
HRGC11,ENSG00000229236,1.0,1.0
HRGC11,ENSG00000259520,1.0,1.0
HRGC11,ENSG00000257398,0.35795304,1.0
IMB,ENSG00000286068,0.4331696,0.22108209
IMB,ENSG00000279240,0.22108209,0.22108209
IMB,ENSG00000259720,0.19235191,0.22108209
MG,ENSG00000125462,0.77000636,0.7678648
MG,ENSG00000258077,0.7657232,0.7678648
MG_OFF,ENSG00000257398,0.2461113,0.1390146
MG_OFF,ENSG00000234377,0.17741957,0.1390146
MG_OFF,ENSG00000225937,0.10060964,0.1390146
MG_OFF,ENSG00000286637,0.075381085,0.1390146
MG_ON,ENSG00000285679,0.32766658,0.24818754
MG_ON,ENSG00000245694,0.24818754,0.24818754
MG_ON,ENSG00000234377,0.09461519,0.24818754
ML_Cone,ENSG00000223930,1.0,0.79904354
ML_Cone,ENSG00000271901,0.5980871,0.79904354
Microglia,ENSG00000286618,1.0,1.0
OFF-SAC,ENSG00000258779,0.0908479,0.08604891
OFF-SAC,ENSG00000242808,0.081249915,0.08604891
OFF-SAC*,ENSG00000250643,0.524752,0.29626408
OFF-SAC*,ENSG00000250602,0.29626408,0.29626408
OFF-SAC*,ENSG00000287195,0.41359565,0.29626408
OFF-SAC*,ENSG00000287912,0.12430585,0.29626408
OFF-SAC*,ENSG00000249859,0.066599146,0.29626408
OFFx,ENSG00000230316,1.0,0.8296534
OFFx,ENSG00000278254,0.65930676,0.8296534
ON-SAC,ENSG00000287195,0.5864044,0.5308262
ON-SAC,ENSG00000250643,0.475248,0.5308262
PENK,ENSG00000253503,0.44454202,0.28774673
PENK,ENSG00000233067,0.13095145,0.28774673
PG_OFF,ENSG00000249738,0.6751748,0.1966418
PG_OFF,ENSG00000228526,0.23481914,0.1966418
PG_OFF,ENSG00000234377,0.14067931,0.1966418
PG_OFF,ENSG00000256654,0.15846445,0.1966418
PG_ON,ENSG00000227115,0.43271458,0.32594165
PG_ON,ENSG00000245694,0.21916872,0.32594165
RB,ENSG00000287976,1.0,1.0
RB,ENSG00000287125,1.0,1.0
RPE,ENSG00000230448,1.0,1.0
Rod,ENSG00000258084,0.5787231,0.4252314
Rod,ENSG00000255553,0.2717397,0.4252314
SEG,ENSG00000247809,0.121027976,0.03385278
SEG,ENSG00000228740,0.03385278,0.03385278
