software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Inh L1-5 VIP PHLDB3,92,0.3431372549019608,0.5,0.15217391304347827,76427,14,78,14,3,"['LINC01411', 'INHBA-AS1', 'PROX1-AS1']","['LINC01411', 'INHBA-AS1', 'SLC6A1-AS1', 'PROX1-AS1', 'ARHGEF26-AS1', 'PWRN1', 'NR2F2-AS1', 'MIR325HG', 'POT1-AS1', 'DLX6-AS1']",0.07746296434676415
4.1,cluster_id,Inh L1-5 VIP LINC01013,127,0.36443148688046645,0.46296296296296297,0.1968503937007874,76377,29,102,25,3,"['CDKN2B-AS1', 'LINC00923', 'LINC00290']","['CDKN2B-AS1', 'LINC00923', 'LINC01411', 'LINC00290', 'EPHA5-AS1', 'CHRM3-AS2', 'LINC00472', 'PROX1-AS1', 'NR2F2-AS1', 'LMCD1-AS1']",0.37942638157917696
4.1,cluster_id,Inh L3-6 VIP UG0898H09,131,0.41284403669724773,0.5510204081632653,0.20610687022900764,76380,22,104,27,3,"['CDKN2B-AS1', 'LINC01411', 'LINC00290']","['CDKN2B-AS1', 'LINC01411', 'LINC00290', 'CHRM3-AS2', 'SLC6A1-AS1', 'ARHGEF26-AS1', 'PROX1-AS1', 'PWRN1', 'NR2F2-AS1', 'MIR325HG']",0.4189950589213673
4.1,cluster_id,Inh L3-5 VIP TAC3,367,0.24246008279124778,0.24773413897280966,0.22343324250681199,75917,249,285,82,3,"['INHBA-AS1', 'NR2F2-AS1', 'KLF3-AS1']","['INHBA-AS1', 'PROX1-AS1', 'ARHGEF26-AS1', 'NR2F2-AS1', 'KLF3-AS1', 'LMCD1-AS1', 'SOX2-OT', 'MIR325HG', 'DLX6-AS1', 'LINC01322']",0.034443728584321064
4.1,cluster_id,Inh L1-6 SST NPY,67,0.3883495145631068,0.8888888888888888,0.11940298507462686,76465,1,59,8,2,"['FAM66C', 'CASC15']","['DLGAP1-AS5', 'FAM66C', 'LINC00937', 'CASC15', 'ERVK13-1', 'PWRN1', 'PTCHD1-AS', 'C2orf27A', 'SOX2-OT', 'DIRC3']",0.07536415326523042
4.1,cluster_id,Inh L3-5 SST CDH3,81,0.2112676056338028,0.2727272727272727,0.1111111111111111,76428,24,72,9,5,"['TRHDE-AS1', 'ARHGEF26-AS1', 'NR2F2-AS1', 'LINC00630', 'LINC01102']","['TRHDE-AS1', 'ARHGEF26-AS1', 'NR2F2-AS1', 'LINC00630', 'SATB1-AS1', 'LINC01102', 'LINC01122', 'LINC01322']",0.02803280046345031
4.1,cluster_id,Inh L5 SST RPL35AP11,764,0.37430683918669133,0.36363636363636365,0.42408376963350786,75202,567,440,324,2,"['NR2F2-AS1', 'SATB1-AS1']","['TRHDE-AS1', 'NR2F2-AS1', 'SATB1-AS1', 'PTCHD1-AS', 'LINC01102']",0.02409742848511838
4.1,cluster_id,Inh L5-6 SST ISX,394,0.34346103038309117,0.37142857142857144,0.2639593908629442,75963,176,290,104,3,"['TRHDE-AS1', 'NR2F2-AS1', 'SLC8A1-AS1']","['TRHDE-AS1', 'NR2F2-AS1', 'SATB1-AS1', 'CASC15', 'SLC8A1-AS1', 'LINC01102', 'STXBP5-AS1', 'KCNMB2-AS1']",0.021452952665251022
4.1,cluster_id,Inh L5-6 PVALB SST CRHR2,218,0.1280323450134771,0.1450381679389313,0.0871559633027523,76203,112,199,19,4,"['CCNT2-AS1', 'ZIM2-AS1', 'GNG12-AS1', 'SLC6A1-AS1']","['CCNT2-AS1', 'ZIM2-AS1', 'GNG12-AS1', 'RORA-AS1', 'HECTD2-AS1', 'SLC6A1-AS1', 'TRHDE-AS1', 'NR2F2-AS1', 'NEAT1', 'TMEM72-AS1']",0.28047955480349734
4.1,cluster_id,Inh L3-5 SST OR5AH1P,242,0.2917981072555205,0.37755102040816324,0.15289256198347106,76230,61,205,37,4,"['TRHDE-AS1', 'NR2F2-AS1', 'SATB1-AS1', 'ADAMTS9-AS2']","['TRHDE-AS1', 'NR2F2-AS1', 'SATB1-AS1', 'ADAMTS9-AS2', 'LINC01102']",0.02190802119202108
4.1,cluster_id,Inh L3-5 SST GGTLC3,1154,0.32928623988226635,0.4578005115089514,0.15511265164644714,75167,212,975,179,2,"['ADAMTS9-AS2', 'SATB1-AS1']","['ADAMTS9-AS2', 'SATB1-AS1', 'LINC01102']",0.02548503236373179
4.1,cluster_id,Inh L2-3 SST NMU,419,0.08378216636744465,0.08945686900958466,0.06682577565632458,75829,285,391,28,4,"['ADAMTS9-AS2', 'C2orf27A', 'SATB1-AS1', 'KLF3-AS1']","['ADAMTS9-AS2', 'NNT-AS1', 'C2orf27A', 'SATB1-AS1', 'KLF3-AS1', 'SRGAP2-AS1']",0.02243437860249768
4.1,cluster_id,Inh L5-6 SST PAWR,194,0.1347708894878706,0.145985401459854,0.10309278350515463,76222,117,174,20,4,"['TRHDE-AS1', 'SATB1-AS1', 'C2orf27A', 'LINC01102']","['TRHDE-AS1', 'SATB1-AS1', 'C2orf27A', 'LINC01102']",0.02532632243860032
4.1,cluster_id,Inh L5-6 SST PIK3CD,129,0.35064935064935066,0.421875,0.20930232558139536,76367,37,102,27,3,"['LINC00943', 'TRHDE-AS1', 'SATB1-AS1']","['LINC00943', 'TRHDE-AS1', 'C2orf27A', 'SATB1-AS1', 'LINC01102', 'CASC15']",0.03749000836994687
4.1,cluster_id,Inh L1-2 SST CCNJL,320,0.19032921810699588,0.22699386503067484,0.115625,76087,126,283,37,2,"['KLF3-AS1', 'LINC01122']","['KLF3-AS1', 'ADAMTS9-AS2', 'LINC01122']",0.030998173346090535
4.1,cluster_id,Inh L1-3 SST FAM20A,1069,0.22548613984278032,0.32344213649851633,0.1019644527595884,75236,228,960,109,2,"['LINC01122', 'SATB1-AS1']","['ADAMTS9-AS2', 'LINC01122', 'SATB1-AS1', 'KLF3-AS1']",0.020180977238902713
4.1,cluster_id,Inh L1-2 SST PRRT4,376,0.31620553359683795,0.4025157232704403,0.1702127659574468,76062,95,312,64,3,"['TTTY14', 'KLF3-AS1', 'LINC01122']","['TTTY14', 'KLF3-AS1', 'ADAMTS9-AS2', 'LINC01122']",0.03621434434036937
4.1,cluster_id,Inh L5-6 SST BEAN1,76,0.20833333333333334,0.45454545454545453,0.06578947368421052,76451,6,71,5,4,"['OIP5-AS1', 'TRHDE-AS1', 'NEAT1', 'CKMT2-AS1']","['OIP5-AS1', 'TRHDE-AS1', 'LINC01378', 'NEAT1', 'CKMT2-AS1', 'NNT-AS1', 'SATB1-AS1', 'LMCD1-AS1', 'OTUD6B-AS1', 'KCNMB2-AS1']",0.04432717597764521
4.1,cluster_id,Inh L5-6 SST DNAJC14,35,0.15267175572519084,0.16666666666666666,0.11428571428571428,76478,20,31,4,4,"['OVCH1-AS1', 'LINC00886', 'LINC01470', 'PTPRG-AS1']","['OVCH1-AS1', 'LINC01277', 'LINC00886', 'LINC01470', 'LINC00506', 'PTPRG-AS1', 'TRHDE-AS1', 'CKMT2-AS1', 'ZNF790-AS1', 'ZNF667-AS1']",0.08852575567604568
4.1,cluster_id,Inh L5-6 SST C4orf26,93,0.1937984496124031,0.5555555555555556,0.053763440860215055,76436,4,88,5,3,"['ZNF385D-AS2', 'TRHDE-AS1', 'ZNF667-AS1']","['OIP5-AS1', 'SNHG7', 'ZNF385D-AS2', 'TRHDE-AS1', 'CHRM3-AS2', 'ZNF667-AS1', 'PWRN1', 'NNT-AS1', 'SATB1-AS1', 'OTUD6B-AS1']",0.049387398925415826
4.1,cluster_id,Inh L5-6 SST FBN2,100,0.14204545454545456,0.2631578947368421,0.05,76419,14,95,5,2,"['TRHDE-AS1', 'KCNMB2-AS1']","['TRHDE-AS1', 'SATB1-AS1', 'LINC01102', 'MIR4500HG', 'KCNMB2-AS1', 'SLC8A1-AS1']",0.03795639358415856
4.1,cluster_id,Inh L5-6 SST KLHL1,188,0.18835616438356165,0.4230769230769231,0.05851063829787234,76330,15,177,11,3,"['GNG12-AS1', 'MIR4500HG', 'SATB1-AS1']","['GNG12-AS1', 'TRHDE-AS1', 'MIR4500HG', 'SLC8A1-AS1', 'SATB1-AS1', 'KCNMB2-AS1', 'OTUD6B-AS1']",0.0225364544319523
4.1,cluster_id,Inh L6 SST TH,84,0.21551724137931033,0.625,0.05952380952380952,76446,3,79,5,2,"['LINC00290', 'TRHDE-AS1']","['LINC00290', 'GNG12-AS1', 'TRHDE-AS1', 'CHRM3-AS2', 'ZNF790-AS1', 'CKMT2-AS1', 'ZNF667-AS1', 'PWRN1', 'LINC01551', 'TET2-AS1']",0.08778208830463831
4.1,cluster_id,Inh L5-6 PVALB KCNIP2,108,0.0935374149659864,0.09166666666666666,0.10185185185185185,76316,109,97,11,4,"['KCNIP2-AS1', 'CBR3-AS1', 'STEAP2-AS1', 'LINC00886']","['KCNIP2-AS1', 'FGF12-AS1', 'ZSCAN16-AS1', 'CBR3-AS1', 'STEAP2-AS1', 'LINC00886', 'LINC01277', 'NEAT1', 'JAZF1-AS1', 'TRHDE-AS1']",0.22842277110435005
4.1,cluster_id,Inh L5-6 PVALB ZFPM2-AS1,563,0.46722454672245467,0.5062972292191436,0.35701598579040855,75774,196,362,201,2,"['ZFPM2-AS1', 'LINC00886']","['ZFPM2-AS1', 'CBR3-AS1', 'STEAP2-AS1', 'IDI2-AS1', 'LINC00886', 'SLC26A4-AS1', 'PRKCA-AS1', 'SLC6A1-AS1', 'NEAT1', 'DPP10-AS3']",0.3247351347968554
4.1,cluster_id,Inh L3-5 PVALB ISG20,254,0.34164859002169196,0.3772455089820359,0.24803149606299213,76175,104,191,63,4,"['LINC01193', 'LINC01473', 'MEG9', 'IDI2-AS1']","['LINC01193', 'LINC01182', 'LINC01473', 'MEG9', 'IDI2-AS1', 'STEAP2-AS1', 'LINC00886', 'MEG8', 'PRKCA-AS1', 'SLC6A1-AS1']",0.3618849226919271
4.1,cluster_id,Inh L5 PVALB LRIG3,631,0.16129032258064516,0.17539863325740318,0.12202852614896989,75540,362,554,77,4,"['RASSF8-AS1', 'CBR3-AS1', 'IDI2-AS1', 'LINC00886']","['RASSF8-AS1', 'LINC00504', 'CCND2-AS1', 'CBR3-AS1', 'IDI2-AS1', 'LINC00886', 'USP2-AS1', 'PRKCA-AS1', 'NEAT1', 'SLC6A1-AS1']",0.1525075480543049
