software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,cluster_id,Exc L5-6 THEMIS SMYD1,327,0.4307334109429569,0.556390977443609,0.22629969418960244,76147,59,253,74,3,"['OPRK1', 'PDLIM5', 'ANXA5']","['USP38', 'KCTD17', 'OPRK1', 'PDLIM5', 'ANXA5', 'RASA3', 'MAPKAPK5', 'SEMA4D', 'CAMKK1', 'ARAP2']",0.05607872378145439,fold_8
4.1,cluster_id,Exc L5-6 FEZF2 OR1L8,263,0.3379416282642089,0.4536082474226804,0.16730038022813687,76217,53,219,44,4,"['TSPAN18', 'OR1L8', 'BLOC1S2', 'MCTP2']","['TSPAN18', 'OR1L8', 'BLOC1S2', 'MCTP2', 'SULF2', 'NNAT', 'SEMA4D', 'CAMKK1', 'PLOD2', 'ARHGAP22']",0.5583201657855706,fold_8
4.1,cluster_id,Exc L5 THEMIS LINC01116,151,0.2835820895522388,0.41304347826086957,0.12582781456953643,76355,27,132,19,6,"['ZNF69', 'FANK1', 'KCNK9', 'MCTP2', 'INSIG2', 'EPB41']","['ZNF69', 'FANK1', 'KCNK9', 'MCTP2', 'INSIG2', 'EPB41', 'ARHGAP22', 'IPCEF1', 'TRPC4', 'DNAH7']",0.07524015809696899,fold_8
4.1,cluster_id,Exc L5 THEMIS RGPD6,241,0.05077262693156733,0.045454545454545456,0.0954356846473029,75809,483,218,23,5,"['KCNK9', 'MCTP2', 'TBCE', 'SPPL2B', 'IPCEF1']","['KCNK9', 'GAA', 'MCTP2', 'TBCE', 'SPPL2B', 'IPCEF1', 'SEMA4D', 'ARHGAP22', 'HTR1F', 'DNAH7']",0.02744386831982251,fold_8
4.1,cluster_id,Exc L5-6 FEZF2 C9orf135-AS1,2602,0.10724224529966742,0.09410363311494938,0.24289008455034589,67847,6084,1970,632,4,"['NNAT', 'CRIPT', 'IPCEF1', 'SEMA4D']","['NNAT', 'CDKL1', 'CCDC28A', 'CRIPT', 'IPCEF1', 'SEMA4D', 'CAMKK1', 'WDR36', 'UBE2J1', 'HTR1F']",0.02515165570562581,fold_8
4.1,cluster_id,Exc L5-6 FEZF2 FILIP1L,318,0.08920985556499575,0.0825147347740668,0.1320754716981132,75748,467,276,42,5,"['MCTP2', 'ENPP5', 'TBCE', 'NNAT', 'CDKL1']","['MCTP2', 'SCCPDH', 'ENPP5', 'TBCE', 'NNAT', 'CDKL1', 'SPPL2B', 'IPCEF1', 'ARHGAP22', 'CAMKK1']",0.0381894470351493,fold_8
4.1,cluster_id,Exc L5-6 FEZF2 SH2D1B,159,0.012617572837806837,0.010476190476190476,0.06918238993710692,75335,1039,148,11,5,"['KCNK9', 'GAA', 'KANTR', 'NNAT', 'CCDC28A']","['KCNK9', 'GAA', 'KANTR', 'TBCE', 'NNAT', 'CCDC28A', 'IPCEF1', 'CAMKK1', 'WDR36', 'ARHGAP22']",0.0707292465474106,fold_8
4.1,cluster_id,Exc L6 FEZF2 PDYN,22,0.6,0.8571428571428571,0.2727272727272727,76510,1,16,6,4,"['UAP1L1', 'VPS4A', 'RNF182', 'MCTP2']","['UAP1L1', 'VPS4A', 'CLN8', 'RNF182', 'MCTP2', 'PAMR1', 'NNAT', 'ANXA5', 'SULF2', 'SEMA4D']",0.5810781445883262,fold_8
4.1,cluster_id,Exc L6 FEZF2 FFAR4,106,0.26548672566371684,0.4,0.11320754716981132,76409,18,94,12,4,"['CDC14A', 'KCNK9', 'CAP1', 'ANXA5']","['DAGLB', 'CDC14A', 'KCNK9', 'CAP1', 'ANXA5', 'NNAT', 'CRIPT', 'ETS2', 'SEMA4D', 'IPCEF1']",0.11094825894841355,fold_8
4.1,cluster_id,Exc L6 FEZF2 PROKR2,72,0.11494252873563218,0.11594202898550725,0.1111111111111111,76400,61,64,8,5,"['HRAS', 'KCTD17', 'CAP1', 'NNAT', 'SULF2']","['HRAS', 'DUSP3', 'KCTD17', 'CAP1', 'NNAT', 'SULF2', 'MCTP2', 'FAM219B', 'ETS2', 'CRIPT']",0.0761155047133952,fold_8
4.1,cluster_id,Exc L5-6 FEZF2 CFTR,108,0.23148148148148148,0.2777777777777778,0.1388888888888889,76386,39,93,15,4,"['MCTP2', 'ARL2BP', 'NNAT', 'ETS2']","['IFNGR2', 'MCTP2', 'YTHDF2', 'ARL2BP', 'NNAT', 'ETS2', 'EIF4H', 'ARHGAP22', 'SEMA4D', 'CAMKK1']",0.06723828178017392,fold_8
4.1,cluster_id,Exc L6 FEZF2 KLK7,1801,0.7995735607675906,0.9078212290502793,0.5413659078289839,74633,99,826,975,2,"['CDC14A', 'MCTP2']","['CDC14A', 'IFNGR2', 'MCTP2', 'KCTD17', 'NNAT', 'ETS2', 'ARHGAP22', 'SEMA4D', 'IPCEF1', 'CAMKK1']",0.14178547192934077,fold_8
4.1,cluster_id,Exc L6 FEZF2 POGK,127,0.14399205561072492,0.1318181818181818,0.2283464566929134,76215,191,98,29,3,"['CDC14A', 'FAM149B1', 'NNAT']","['CDC14A', 'KCTD17', 'FAM149B1', 'CAP1', 'MCTP2', 'NNAT', 'RFC1', 'SEMA4D', 'CRIPT', 'ETS2']",0.10158564810816581,fold_8
4.1,cluster_id,Exc L5 FEZF2 CSN1S1,150,0.2765957446808511,0.325,0.17333333333333334,76329,54,124,26,5,"['SOCS4', 'ZNF69', 'SULF2', 'NBPF12', 'PROS1']","['SOCS4', 'ZNF69', 'SULF2', 'DNAI1', 'NBPF12', 'PROS1', 'MCTP2', 'TRDMT1', 'HMOX2', 'ARAP2']",0.10614545831639256,fold_8
4.1,cluster_id,Exc L3-5 FEZF2 ASGR2,620,0.4901315789473684,0.6622222222222223,0.2403225806451613,75837,76,471,149,3,"['SIAE', 'DNAI1', 'PROS1']","['SIAE', 'IDH1', 'DNAI1', 'ATP10B', 'PROS1', 'TRDMT1', 'SULF2', 'ARAP2', 'EPB41', 'PIP4K2A']",0.14308421229640375,fold_8
4.1,cluster_id,Exc L3-5 FEZF2 LINC01107,88,0.30092592592592593,0.40625,0.14772727272727273,76426,19,75,13,3,"['ESAM', 'SPSB4', 'DNAI1']","['ESAM', 'SPSB4', 'FANK1', 'DNAI1', 'ATP10B', 'KCNK9', 'PROS1', 'TRDMT1', 'SULF2', 'EPB41']",0.37205590532882754,fold_8
4.1,cluster_id,Exc L5 FEZF2 PKD2L1,280,0.07444168734491315,0.07207207207207207,0.08571428571428572,75944,309,256,24,5,"['RNF182', 'TRDMT1', 'HMOX2', 'ENPP5', 'SPPL2B']","['RNF182', 'NAA60', 'TRDMT1', 'HMOX2', 'ENPP5', 'SPPL2B', 'CHRM2', 'EPB41', 'WDR36', 'IPCEF1']",0.04216739476414755,fold_8
4.1,cluster_id,Exc L5 FEZF2 NREP-AS1,229,0.027835768963117607,0.026490066225165563,0.034934497816593885,76010,294,221,8,6,"['TRAPPC3', 'CAP1', 'TRDMT1', 'ENPP5', 'HMOX2', 'TBCE']","['TRAPPC3', 'CAP1', 'TRDMT1', 'ENPP5', 'HMOX2', 'TBCE', 'EIF4H', 'SPPL2B', 'INSIG2', 'IPCEF1']",0.04848689637079359,fold_8
4.1,cluster_id,Exc L5 FEZF2 RNF144A-AS1,108,0.08426966292134831,0.0967741935483871,0.05555555555555555,76369,56,102,6,4,"['FAM149B1', 'TRDMT1', 'CRIPT', 'CHRM2']","['FAM149B1', 'NAA60', 'TRDMT1', 'INSIG2', 'CRIPT', 'CHRM2', 'EPB41', 'WDR36', 'IPCEF1', 'CD59']",0.04381891772441298,fold_8
4.1,cluster_id,Exc L5-6 FEZF2 IFNG-AS1,753,0.3359683794466403,0.4015748031496063,0.20318725099601595,75552,228,600,153,4,"['TRDMT1', 'CHRM2', 'IPCEF1', 'EPB41']","['ENPP5', 'TRDMT1', 'CHRM2', 'IPCEF1', 'WDR36', 'EPB41', 'CD59', 'OTUD4', 'BTF3L4']",0.02799857411548552,fold_8
4.1,cluster_id,Exc L5-6 FEZF2 LPO,117,0.06938020351526364,0.06224066390041494,0.1282051282051282,76190,226,102,15,4,"['CLN8', 'TSEN54', 'TRDMT1', 'RASA3']","['CLN8', 'TSEN54', 'KANTR', 'ANXA5', 'TRDMT1', 'RASA3', 'ENPP5', 'HMOX2', 'CDKL1', 'EPB41']",0.20034022155690565,fold_8
