clusterName,markerGene,score
Inh L5-6 PVALB ZFPM2-AS1,ZFPM2-AS1,0.46722454672245467
Inh L5-6 PVALB ZFPM2-AS1,LINC00886,0.46722454672245467
Inh L3-5 PVALB ISG20,LINC01193,0.34164859002169196
Inh L3-5 PVALB ISG20,LINC01473,0.34164859002169196
Inh L3-5 PVALB ISG20,MEG9,0.34164859002169196
Inh L3-5 PVALB ISG20,IDI2-AS1,0.34164859002169196
Inh L5 PVALB LRIG3,RASSF8-AS1,0.16129032258064516
Inh L5 PVALB LRIG3,CBR3-AS1,0.16129032258064516
Inh L5 PVALB LRIG3,IDI2-AS1,0.16129032258064516
Inh L5 PVALB LRIG3,LINC00886,0.16129032258064516
Inh L2-5 PVALB HHIPL1,IDI2-AS1,0.14939024390243902
Inh L2-5 PVALB HHIPL1,DLGAP1-AS5,0.14939024390243902
Inh L2-5 PVALB HHIPL1,DPP10-AS3,0.14939024390243902
Inh L2-5 PVALB RPH3AL,PRKCA-AS1,0.39770902472968633
Inh L2-5 PVALB RPH3AL,DPP10-AS3,0.39770902472968633
Inh L2-5 PVALB RPH3AL,SLC6A1-AS1,0.39770902472968633
Inh L3 PVALB SAMD13,DPP10-AS3,0.31121495327102805
Inh L3 PVALB SAMD13,NEAT1,0.31121495327102805
Inh L1-2 PVALB CDK20,DLGAP1-AS5,0.10835913312693499
Inh L1-2 PVALB CDK20,GNG12-AS1,0.10835913312693499
Inh L1-2 PVALB CDK20,PRKCA-AS1,0.10835913312693499
Inh L1-2 PVALB CDK20,DPP10-AS3,0.10835913312693499
Inh L2 PVALB FRZB,SLC26A4-AS1,0.19047619047619047
Inh L2 PVALB FRZB,HECTD2-AS1,0.19047619047619047
Inh L2 PVALB FRZB,KLF3-AS1,0.19047619047619047
Inh L2 PVALB FRZB,CKMT2-AS1,0.19047619047619047
Inh L1-2 SST CLIC6,KLF3-AS1,0.09336099585062241
Inh L1-2 SST CLIC6,ADAMTS9-AS2,0.09336099585062241
Inh L1-2 SST CLIC6,C2orf27A,0.09336099585062241
Inh L1-2 SST CLIC6,SATB1-AS1,0.09336099585062241
Inh L5-6 PVALB GAPDHP60,SLC26A4-AS1,0.16055045871559634
Inh L5-6 PVALB GAPDHP60,NEAT1,0.16055045871559634
Inh L5-6 PVALB GAPDHP60,LINC01551,0.16055045871559634
Inh L5-6 PVALB FAM150B,CBR3-AS1,0.13089005235602094
Inh L5-6 PVALB FAM150B,LMCD1-AS1,0.13089005235602094
Inh L5-6 PVALB FAM150B,C2orf27A,0.13089005235602094
Inh L5-6 PVALB FAM150B,SRGAP2-AS1,0.13089005235602094
Inh L5-6 PVALB MEPE,LINC00886,0.08483033932135728
